project	n_samples	n_experiments	n_runs	runs_per_sample_max	strict_1to1	n_assay_triples	distinct_wells	well_coverage	looks_plate	plate_format	plates_est	assay_triples	found_by
PRJEB14363	16607	16607	16607	1	True	2	384	0.792	True	384	43.25	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|PolyA;RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	Fluidigm C1
PRJEB45993	13258	13258	13258	1	True	1	384	1.0	True	384	34.53	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|Oligo-dT	smart-seq2;smartseq2;384-well
PRJEB36252	11682	11682	11682	1	True	1	384	1.0	True	384	30.42	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|PolyA	smart-seq2
PRJEB64058	11520	11520	11520	1	True	1	0	0.0	False			ATAC-seq|GENOMIC SINGLE CELL|RANDOM	plate-based single cell
PRJNA513339	8477	8477	8477	1	True	1	384	1.0	True	384	22.08	RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJEB12617	7864	8314	8314	8	False	2	384	0.612	True	384	20.48	RNA-Seq|TRANSCRIPTOMIC|PolyA;RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA486542	7584	7584	7584	1	True	1	96	1.0	True	96	79.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA816486	7266	7266	7266	1	True	1	384	1.0	True	384	18.92	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq3;plate-based single cell
PRJEB26550	7104	7104	7104	1	True	1	2	0.108	False		3552.0	ATAC-seq|GENOMIC|other	plate-based single cell
PRJNA1129044	6415	6415	6415	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq3
PRJNA1003136	6099	6099	6099	1	True	1	384	1.0	True	384	15.88	OTHER|GENOMIC|other	384-well
PRJNA1007760	5995	5995	5995	1	True	1	384	0.998	True	384	15.61	OTHER|GENOMIC|other	384-well
PRJEB38334	5867	5867	5867	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|Oligo-dT	smartseq2;plate-based single cell
PRJNA792610	5464	5464	5464	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2;384-well
PRJNA796235	4512	4512	4512	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJEB40000	4480	4480	4480	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|RANDOM	smart-seq2
PRJNA679857	4289	4289	4289	1	True	1	369	1.0	True	384	11.62	RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA394919	4220	4220	9839	3	False	1	96	1.0	True	96	43.96	RNA-Seq|TRANSCRIPTOMIC|cDNA	STRT-seq
PRJEB38346	4001	4001	4001	1	True	1	0	0.0	False			ATAC-seq|OTHER|other	plate-based single cell
PRJNA545730	3986	3986	3986	1	True	1	96	0.972	True	96	41.52	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2;CEL-seq2;plate-based single cell
PRJEB44892	3841	4232	4232	8	False	1	0	0.0	False			WGS|GENOMIC|RANDOM	smart-seq2
PRJNA438938	3840	3840	3840	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	MARS-seq
PRJNA1002773	3831	3831	3831	1	True	1	95	1.0	True	96	40.33	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smartseq2
PRJNA1129023	3745	3745	3766	4	False	6	7	1.0	False		535.0	ATAC-seq|GENOMIC SINGLE CELL|other;ATAC-seq|GENOMIC|other;ChIP-Seq|GENOMIC|ChIP;Hi-C|GENOMIC|other;OTHER|GENOMIC|other;RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smartseq2;smartseq3
PRJNA606580	3647	3647	3647	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2;96-well
PRJEB15401	3514	3514	3514	1	True	1	384	1.0	True	384	9.15	RNA-Seq|TRANSCRIPTOMIC|RANDOM	smart-seq2;384-well
PRJEB35363	3455	3455	3455	1	True	1	24	0.667	False		143.96	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|PolyA	smart-seq2;96-well
PRJEB10543	3360	3360	3360	1	True	2	96	0.171	False		35.0	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|PolyA;RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smartseq2;96-well
PRJNA289244	3352	3352	3352	1	True	1	113	1.0	True	384	29.66	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA745953	3264	3264	4032	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA292832	3247	3247	3247	1	True	1	96	0.957	True	96	33.82	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA386336	3186	3186	3186	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2;384-well
PRJNA635600	3179	3179	3179	1	True	1	359	0.122	False		8.86	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2;384-well
PRJNA730007	3162	3162	3162	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA701968	3143	3143	3143	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2;384-well
PRJNA880618	3103	3103	3103	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA1112843	3076	3076	3076	1	True	1	96	0.999	True	96	32.04	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq2;96-well
PRJNA1024483	3072	3072	3072	1	True	1	384	1.0	True	384	8.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	384-well
PRJNA778172	3072	3072	3072	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA708320	3064	3064	3064	1	True	1	384	1.0	True	384	7.98	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA515930	3038	3038	3038	1	True	1	96	1.0	True	96	31.65	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA258094	3005	3005	3492	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA837007	2982	2982	2982	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	Fluidigm C1
PRJNA533148	2942	2942	2942	1	True	1	2	1.0	False		1471.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2;96-well
PRJNA885793	2785	2785	2785	1	True	1	384	1.0	True	384	7.25	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq2
PRJNA622311	2747	2747	2747	1	True	1	101	1.0	True	384	27.2	RNA-Seq|TRANSCRIPTOMIC|RT-PCR	smart-seq2
PRJNA622312	2747	2747	2747	1	True	1	101	1.0	True	384	27.2	RNA-Seq|TRANSCRIPTOMIC|RT-PCR	smart-seq2
PRJNA694961	2688	2688	2688	1	True	1	384	1.0	True	384	7.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA343284	2684	2684	2684	1	True	1	95	1.0	True	96	28.25	RNA-Seq|TRANSCRIPTOMIC|cDNA	CEL-seq
PRJNA432054	2669	2669	2669	1	True	1	96	1.0	True	96	27.8	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA1103143	2634	2634	2678	2	False	1	318	1.0	True	384	8.28	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2;96-well
PRJNA304408	2414	2414	3854	3	False	1	2	1.0	False		1207.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2;96-well
PRJNA688468	2304	2304	2304	1	True	1	384	1.0	True	384	6.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	384-well
PRJNA857889	2304	2304	4608	2	False	1	100	1.0	True	384	23.04	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smartseq2;96-well
PRJNA699478	2297	2297	2297	1	True	1	95	1.0	True	96	24.18	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA791682	2254	2254	2254	1	True	1	382	1.0	True	384	5.9	RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2;384-well
PRJNA401847	2208	2208	2208	1	True	1	96	1.0	True	96	23.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2;96-well
PRJNA476547	2197	2197	2203	4	False	1	9	1.0	False		244.11	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJEB33576	2188	2188	2188	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|Oligo-dT	smartseq2
PRJNA907016	2182	2182	2182	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	CEL-seq2
PRJEB98467	2071	2072	2072	2	False	1	0	0.0	False			WGS|METAGENOMIC|RANDOM	96-well
PRJNA459483	2031	2031	8124	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA357261	1957	1957	1959	2	False	1	11	0.009	False		177.91	RNA-Seq|TRANSCRIPTOMIC|cDNA	plate-based single cell
PRJNA735200	1925	1925	3850	2	False	1	5	0.013	False		385.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	384-well
PRJNA507279	1922	1922	1922	1	True	1	95	1.0	True	96	20.23	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2;96-well
PRJEB27793	1920	1920	1920	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|PolyA	smart-seq2
PRJNA320917	1900	1900	1900	1	True	1	1	0.011	False		1900.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA931278	1878	1878	1878	1	True	1	82	0.23	False		22.9	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	Fluidigm C1
PRJEB11517	1866	1866	1866	1	True	1	26	0.103	False		71.77	RNA-Seq|TRANSCRIPTOMIC|Oligo-dT	96-well
PRJNA343288	1846	1846	1846	1	True	1	96	1.0	True	96	19.23	RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA680802	1814	1814	1814	1	True	1	96	1.0	True	96	18.9	RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA613699	1804	1804	1804	1	True	1	109	1.0	True	384	16.55	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA361254	1733	1733	1733	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJEB39616	1726	1726	1726	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|PolyA	smart-seq2;plate-based single cell
PRJNA477365	1699	1699	1699	1	True	1	98	0.834	True	384	17.34	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA750145	1681	1681	1681	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA660263	1664	1664	1664	1	True	1	21	1.0	False		79.24	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA1399897	1634	1634	1634	1	True	1	0	0.0	False			FL-cDNA|TRANSCRIPTOMIC|Oligo-dT	smart-seq2;smart-seq3
PRJNA974699	1631	1631	1631	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	plate-based single cell
PRJNA524496	1600	1600	1600	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJEB12793	1598	1598	1598	1	True	1	96	0.471	False		16.65	RNA-Seq|TRANSCRIPTOMIC|RANDOM	Fluidigm C1
PRJNA705753	1594	1594	1594	1	True	1	96	0.843	True	96	16.6	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA384039	1566	1566	1566	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA1004206	1564	1564	1564	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq3
PRJEB51571	1542	1542	1542	1	True	1	384	1.0	True	384	4.02	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|PolyA	smart-seq2
PRJNA1018514	1536	1536	1536	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq2
PRJNA496506	1536	1536	1536	1	True	1	96	1.0	True	96	16.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well;Fluidigm C1;STRT-seq
PRJNA557487	1536	1536	1536	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA749798	1536	1536	1536	1	True	1	384	1.0	True	384	4.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA1020854	1535	1535	1535	1	True	1	384	1.0	True	384	4.0	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smartseq2
PRJEB121241	1529	1529	1529	1	True	1	0	0.0	False			OTHER|TRANSCRIPTOMIC SINGLE CELL|Oligo-dT	plate-based single cell
PRJNA870900	1509	1509	1509	1	True	1	382	1.0	True	384	3.95	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq2
PRJNA385832	1507	1507	1507	1	True	1	95	0.879	True	96	15.86	RNA-Seq|TRANSCRIPTOMIC|cDNA	SMART-Seq v4
PRJNA387955	1504	1504	1504	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2;384-well
PRJNA627664	1495	1495	1495	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA1147181	1494	1494	1494	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA973039	1491	4887	4887	72	False	1	24	0.017	False		62.12	AMPLICON|TRANSCRIPTOMIC|PCR	96-well
PRJNA590487	1480	1480	1480	1	True	1	96	1.0	True	384	15.42	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2;plate-based single cell
PRJNA540429	1475	1475	1475	1	True	1	96	1.0	True	96	15.36	RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA961137	1470	1470	1470	1	True	1	382	1.0	True	384	3.85	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq2
PRJNA632005	1457	1457	1457	1	True	1	2	0.875	False		728.5	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA761375	1456	1456	1456	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA623941	1441	1441	1824	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA896539	1441	1441	1441	1	True	1	7	0.005	False		205.86	miRNA-Seq|TRANSCRIPTOMIC|size fractionation	96-well
PRJNA486655	1440	1440	1440	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA853582	1440	1440	1440	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	GSE207085 (this map's plate)
PRJNA280413	1422	1422	1659	2	False	1	96	1.0	True	96	14.81	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA940433	1415	1415	1415	1	True	1	6	1.0	False		235.83	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq2
PRJDB8826	1360	1360	1360	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJEB26646	1344	1344	2687	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|Oligo-dT	smart-seq2
PRJNA727003	1344	1344	1344	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJEB52834	1338	1338	1338	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|RANDOM	smart-seq2;96-well
PRJNA432257	1324	1324	1324	1	True	1	91	0.124	False		14.55	RNA-Seq|TRANSCRIPTOMIC|cDNA	SMART-Seq v4;96-well
PRJEB20851	1301	1301	1301	1	True	1	0	0.0	False			RAD-Seq|GENOMIC|Reduced Representation	96-well
PRJNA660398	1249	1249	1249	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA1006666	1248	1248	1248	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq2
PRJNA891349	1248	1248	1248	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq2
PRJEB65049	1245	1245	1245	1	True	1	96	0.462	False		12.97	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|PolyA	smart-seq2;96-well
PRJNA589979	1207	1207	2642	8	False	1	359	1.0	True	384	3.36	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA608967	1187	1187	1187	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2;384-well
PRJEB22024	1180	1180	1180	1	True	1	96	1.0	True	96	12.29	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|PolyA	smart-seq2
PRJNA474503	1163	1163	1163	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA378758	1155	1155	2310	2	False	1	384	0.997	True	384	3.01	RNA-Seq|TRANSCRIPTOMIC|cDNA	384-well
PRJEB67545	1152	1152	1152	1	True	1	384	1.0	True	384	3.0	RNA-Seq|TRANSCRIPTOMIC|unspecified	smart-seq3
PRJNA345438	1152	1152	1152	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA545348	1152	1152	1152	1	True	1	384	1.0	True	384	3.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2;384-well
PRJNA611937	1152	1152	1152	1	True	1	384	1.0	True	384	3.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA952521	1152	1152	1152	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2;384-well
PRJNA429937	1140	1140	1140	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2;96-well
PRJNA1050278	1136	1136	1136	1	True	1	3	1.0	False		378.67	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJEB47607	1135	1135	1259	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|PolyA	smart-seq2
PRJNA1023242	1135	1135	1135	1	True	1	379	1.0	True	384	2.99	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smartseq2;384-well
PRJNA683595	1134	1134	1134	1	True	1	378	1.0	True	384	3.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	384-well
PRJNA1100999	1111	1111	1111	1	True	1	375	1.0	True	384	2.96	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2;plate-based single cell
PRJNA726161	1097	1097	2194	2	False	1	0	0.0	False			ATAC-seq|GENOMIC|other	plate-based single cell
PRJNA577881	1055	1055	1055	1	True	1	365	1.0	True	384	2.89	RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2;384-well
PRJNA761146	1055	1055	1055	1	True	1	8	0.569	False		131.88	RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA701252	1047	1047	1047	1	True	1	96	0.809	True	384	10.91	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA1262864	1042	1042	1042	1	True	1	96	1.0	True	96	10.85	RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA1129850	1037	1037	1037	1	True	1	96	1.0	True	96	10.8	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq2;smartseq2;96-well
PRJEB27930	1024	1024	1024	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|PolyA	smart-seq2;384-well
PRJNA474198	1016	1016	1016	1	True	1	25	0.744	False		40.64	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJEB32731	1004	1004	1004	1	True	1	0	0.0	False			WGS|METAGENOMIC|RANDOM	96-well
PRJNA792595	1003	1003	2006	2	False	1	96	1.0	True	96	10.45	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA656242	1002	1002	1002	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA650412	999	999	999	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA400566	995	995	995	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA704410	969	969	969	1	True	1	369	1.0	True	384	2.63	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA445377	960	960	960	1	True	1	0	0.0	False			ATAC-seq|GENOMIC|other	96-well
PRJNA524634	959	959	959	1	True	1	5	0.045	False		191.8	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2;smartseq2
PRJNA705211	952	952	952	1	True	1	96	1.0	True	96	9.92	RNA-Seq|TRANSCRIPTOMIC|cDNA	plate-based single cell
PRJNA1012321	928	928	928	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smartseq2;384-well;96-well
PRJNA339170	924	924	924	1	True	1	7	0.81	False		132.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2;96-well
PRJNA420968	921	921	921	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA1074379	916	916	916	1	True	1	0	0.0	False			RAD-Seq|GENOMIC|RANDOM	96-well
PRJNA1368752	904	904	904	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	SMART-Seq v4
PRJNA1314575	886	886	886	1	True	1	60	1.0	True	96	14.77	RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq3
PRJNA486209	882	882	882	1	True	1	9	0.994	False		98.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA854200	878	878	878	1	True	1	99	1.0	True	384	8.87	RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA309972	873	873	2664	8	False	1	96	0.973	True	96	9.09	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA256268	864	864	2400	4	False	1	96	1.0	True	96	9.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA706520	858	858	1722	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2;96-well
PRJNA1151000	857	857	2531	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	plate-based single cell
PRJNA1111474	855	855	855	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smartseq2
PRJEB54004	845	845	845	1	True	1	0	0.0	False			AMPLICON|TRANSCRIPTOMIC|Hybrid Selection	384-well
PRJNA374736	839	839	839	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2;Fluidigm C1
PRJNA650413	837	837	837	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA880606	833	833	833	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA1164201	830	830	830	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq3
PRJNA511471	807	807	809	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA1368720	800	800	800	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	SMART-Seq v4
PRJNA1368760	797	797	797	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	SMART-Seq v4
PRJNA577830	788	788	788	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA1183317	787	787	789	2	False	3	0	0.0	False			OTHER|TRANSCRIPTOMIC|other;RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA;RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA401917	785	785	785	1	True	1	97	0.515	False		8.09	RNA-Seq|TRANSCRIPTOMIC|cDNA	plate-based single cell;SCRB-seq
PRJNA471732	771	771	771	1	True	2	0	0.0	False			ChIP-Seq|GENOMIC|ChIP;OTHER|GENOMIC|other	Fluidigm C1
PRJNA397374	770	770	770	1	True	1	3	0.977	False		256.67	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA999730	769	769	769	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq2
PRJEB38944	768	768	768	1	True	1	384	1.0	True	384	2.0	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|Oligo-dT	smart-seq2
PRJNA1281824	768	768	768	1	True	2	96	1.0	True	96	8.0	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|PolyA;RNA-Seq|TRANSCRIPTOMIC|RANDOM	smart-seq2
PRJNA414434	768	768	768	1	True	1	384	1.0	True	384	2.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	384-well;SCRB-seq
PRJNA436229	768	768	768	1	True	1	384	1.0	True	384	2.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA553206	768	768	768	1	True	1	384	1.0	True	384	2.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA574640	768	768	768	1	True	1	384	1.0	True	384	2.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2;384-well
PRJNA732775	768	768	768	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA770633	768	768	768	1	True	1	384	1.0	True	384	2.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2;384-well
PRJNA813565	768	768	3072	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA870494	768	768	768	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq2
PRJNA885458	768	768	768	1	True	1	1	1.0	False		768.0	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smartseq2
PRJNA497250	764	764	764	1	True	1	382	1.0	True	384	2.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA731921	753	753	753	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA662945	752	752	752	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA708334	752	752	752	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
